latitude,longitude,messageTime,odometer.value,truck_name,timeedit,datetime
43.055075,-76.110506,2020-12-17T16:03:31Z,11932.94,973265,2020-12-17 16:03:31+00:00,2020-12-17 12:00:00
43.055146,-76.111146,2020-12-17T16:03:47Z,11932.94,973265,2020-12-17 16:03:47+00:00,2020-12-17 12:00:00
43.05536,-76.111502,2020-12-17T16:04:02Z,11932.94,973265,2020-12-17 16:04:02+00:00,2020-12-17 12:00:00
43.05536,-76.111502,2020-12-17T16:04:17Z,11932.94,973265,2020-12-17 16:04:17+00:00,2020-12-17 12:00:00
43.055431,-76.111502,2020-12-17T16:04:32Z,11932.94,973265,2020-12-17 16:04:32+00:00,2020-12-17 12:00:00
43.055431,-76.111502,2020-12-17T16:04:48Z,11932.94,973265,2020-12-17 16:04:48+00:00,2020-12-17 12:00:00
43.055431,-76.111431,2020-12-17T16:05:03Z,11932.94,973265,2020-12-17 16:05:03+00:00,2020-12-17 12:00:00
43.055431,-76.111431,2020-12-17T16:05:18Z,11932.94,973265,2020-12-17 16:05:18+00:00,2020-12-17 12:00:00
43.05536,-76.111431,2020-12-17T16:05:33Z,11932.94,973265,2020-12-17 16:05:33+00:00,2020-12-17 12:00:00
43.055146,-76.11072,2020-12-17T16:05:49Z,11933.0,973265,2020-12-17 16:05:49+00:00,2020-12-17 12:00:00
43.043484,-76.085688,2020-12-17T15:51:05Z,34293.6,970771,2020-12-17 15:51:05+00:00,2020-12-17 11:00:00
43.043342,-76.085617,2020-12-17T15:51:20Z,34293.6,970771,2020-12-17 15:51:20+00:00,2020-12-17 11:00:00
43.043057,-76.085404,2020-12-17T15:51:35Z,34293.66,970771,2020-12-17 15:51:35+00:00,2020-12-17 11:00:00
43.042631,-76.085262,2020-12-17T15:51:51Z,34293.66,970771,2020-12-17 15:51:51+00:00,2020-12-17 11:00:00
43.04256,-76.085475,2020-12-17T15:52:06Z,34293.66,970771,2020-12-17 15:52:06+00:00,2020-12-17 11:00:00
43.042773,-76.086115,2020-12-17T15:52:22Z,34293.72,970771,2020-12-17 15:52:22+00:00,2020-12-17 11:00:00
43.043057,-76.087395,2020-12-17T15:52:37Z,34293.79,970771,2020-12-17 15:52:37+00:00,2020-12-17 11:00:00
43.043342,-76.088462,2020-12-17T15:52:52Z,34293.79,970771,2020-12-17 15:52:52+00:00,2020-12-17 11:00:00
43.043413,-76.088604,2020-12-17T15:53:07Z,34293.85,970771,2020-12-17 15:53:07+00:00,2020-12-17 11:00:00
43.044053,-76.088533,2020-12-17T15:53:23Z,34293.91,970771,2020-12-17 15:53:23+00:00,2020-12-17 11:00:00
43.044124,-76.087893,2020-12-17T15:53:38Z,34293.97,970771,2020-12-17 15:53:38+00:00,2020-12-17 11:00:00
43.043768,-76.086826,2020-12-17T15:53:54Z,34293.97,970771,2020-12-17 15:53:54+00:00,2020-12-17 11:00:00
43.043626,-76.086044,2020-12-17T15:54:09Z,34294.04,970771,2020-12-17 15:54:09+00:00,2020-12-17 11:00:00
43.043413,-76.08576,2020-12-17T15:54:24Z,34294.1,970771,2020-12-17 15:54:24+00:00,2020-12-17 11:00:00
43.043413,-76.085688,2020-12-17T15:54:39Z,34294.1,970771,2020-12-17 15:54:39+00:00,2020-12-17 11:00:00
43.042844,-76.085333,2020-12-17T15:54:55Z,34294.1,970771,2020-12-17 15:54:55+00:00,2020-12-17 11:00:00
43.042702,-76.085831,2020-12-17T15:55:10Z,34294.16,970771,2020-12-17 15:55:10+00:00,2020-12-17 11:00:00
43.042773,-76.086115,2020-12-17T15:55:25Z,34294.22,970771,2020-12-17 15:55:25+00:00,2020-12-17 11:00:00
43.043057,-76.087466,2020-12-17T15:55:41Z,34294.28,970771,2020-12-17 15:55:41+00:00,2020-12-17 11:00:00
43.043342,-76.088604,2020-12-17T15:55:56Z,34294.35,970771,2020-12-17 15:55:56+00:00,2020-12-17 11:00:00
43.043697,-76.088533,2020-12-17T15:56:11Z,34294.35,970771,2020-12-17 15:56:11+00:00,2020-12-17 11:00:00
43.044195,-76.088106,2020-12-17T15:56:27Z,34294.41,970771,2020-12-17 15:56:27+00:00,2020-12-17 11:00:00
43.04384,-76.086826,2020-12-17T15:56:42Z,34294.47,970771,2020-12-17 15:56:42+00:00,2020-12-17 11:00:00
43.043555,-76.085973,2020-12-17T15:56:58Z,34294.53,970771,2020-12-17 15:56:58+00:00,2020-12-17 11:00:00
43.043555,-76.085831,2020-12-17T15:57:13Z,34294.53,970771,2020-12-17 15:57:13+00:00,2020-12-17 11:00:00
43.043413,-76.085688,2020-12-17T15:57:28Z,34294.53,970771,2020-12-17 15:57:28+00:00,2020-12-17 11:00:00
43.043128,-76.085475,2020-12-17T15:57:44Z,34294.59,970771,2020-12-17 15:57:44+00:00,2020-12-17 11:00:00
43.042702,-76.085262,2020-12-17T15:57:59Z,34294.59,970771,2020-12-17 15:57:59+00:00,2020-12-17 11:00:00
43.04256,-76.08512,2020-12-17T15:58:14Z,34294.59,970771,2020-12-17 15:58:14+00:00,2020-12-17 11:00:00
43.042631,-76.085191,2020-12-17T15:58:30Z,34294.59,970771,2020-12-17 15:58:30+00:00,2020-12-17 11:00:00
43.042631,-76.085191,2020-12-17T15:58:45Z,34294.66,970771,2020-12-17 15:58:45+00:00,2020-12-17 11:00:00
43.04256,-76.085191,2020-12-17T15:59:00Z,34294.66,970771,2020-12-17 15:59:00+00:00,2020-12-17 11:00:00
43.04256,-76.085191,2020-12-17T15:59:16Z,34294.66,970771,2020-12-17 15:59:16+00:00,2020-12-17 11:00:00
43.04256,-76.085191,2020-12-17T15:59:31Z,34294.66,970771,2020-12-17 15:59:31+00:00,2020-12-17 11:00:00
43.04256,-76.085191,2020-12-17T15:59:46Z,34294.66,970771,2020-12-17 15:59:46+00:00,2020-12-17 11:00:00
43.04256,-76.085191,2020-12-17T16:00:02Z,34294.66,970771,2020-12-17 16:00:02+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:00:17Z,34294.66,970771,2020-12-17 16:00:17+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:00:32Z,34294.66,970771,2020-12-17 16:00:32+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:00:47Z,34294.66,970771,2020-12-17 16:00:47+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:01:03Z,34294.66,970771,2020-12-17 16:01:03+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:01:18Z,34294.66,970771,2020-12-17 16:01:18+00:00,2020-12-17 12:00:00
43.04256,-76.085191,2020-12-17T16:01:34Z,34294.66,970771,2020-12-17 16:01:34+00:00,2020-12-17 12:00:00
43.04256,-76.085191,2020-12-17T16:01:49Z,34294.66,970771,2020-12-17 16:01:49+00:00,2020-12-17 12:00:00
43.04256,-76.085191,2020-12-17T16:02:04Z,34294.66,970771,2020-12-17 16:02:04+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:02:20Z,34294.66,970771,2020-12-17 16:02:20+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:02:35Z,34294.66,970771,2020-12-17 16:02:35+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:02:51Z,34294.66,970771,2020-12-17 16:02:51+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:03:06Z,34294.66,970771,2020-12-17 16:03:06+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:03:21Z,34294.66,970771,2020-12-17 16:03:21+00:00,2020-12-17 12:00:00
43.04256,-76.085191,2020-12-17T16:03:37Z,34294.66,970771,2020-12-17 16:03:37+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:03:52Z,34294.66,970771,2020-12-17 16:03:52+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:04:07Z,34294.66,970771,2020-12-17 16:04:07+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:04:23Z,34294.66,970771,2020-12-17 16:04:23+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:04:38Z,34294.66,970771,2020-12-17 16:04:38+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:04:53Z,34294.66,970771,2020-12-17 16:04:53+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:05:09Z,34294.66,970771,2020-12-17 16:05:09+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:05:24Z,34294.66,970771,2020-12-17 16:05:24+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:05:39Z,34294.66,970771,2020-12-17 16:05:39+00:00,2020-12-17 12:00:00
43.042631,-76.085191,2020-12-17T16:05:55Z,34294.66,970771,2020-12-17 16:05:55+00:00,2020-12-17 12:00:00
43.054364,-76.102755,2020-12-17T16:02:24Z,8115.54,966474,2020-12-17 16:02:24+00:00,2020-12-17 12:00:00
43.057422,-76.104106,2020-12-17T16:03:25Z,8115.79,966474,2020-12-17 16:03:25+00:00,2020-12-17 12:00:00
43.060408,-76.106808,2020-12-17T16:04:26Z,8116.16,966474,2020-12-17 16:04:26+00:00,2020-12-17 12:00:00
43.061404,-76.107022,2020-12-17T16:05:27Z,8116.23,966474,2020-12-17 16:05:27+00:00,2020-12-17 12:00:00
43.052942,-76.104106,2020-12-17T15:51:47Z,23534.06,966236,2020-12-17 15:51:47+00:00,2020-12-17 11:00:00
43.055146,-76.103964,2020-12-17T15:52:48Z,23534.19,966236,2020-12-17 15:52:48+00:00,2020-12-17 11:00:00
43.054648,-76.108515,2020-12-17T15:53:49Z,23534.5,966236,2020-12-17 15:53:49+00:00,2020-12-17 11:00:00
43.055146,-76.108871,2020-12-17T15:54:50Z,23534.5,966236,2020-12-17 15:54:50+00:00,2020-12-17 11:00:00
43.055146,-76.1088,2020-12-17T15:55:51Z,23534.5,966236,2020-12-17 15:55:51+00:00,2020-12-17 11:00:00
43.055075,-76.108728,2020-12-17T15:56:52Z,23534.5,966236,2020-12-17 15:56:52+00:00,2020-12-17 11:00:00
43.055075,-76.108871,2020-12-17T15:57:53Z,23534.5,966236,2020-12-17 15:57:53+00:00,2020-12-17 11:00:00
43.054791,-76.109297,2020-12-17T15:58:54Z,23534.56,966236,2020-12-17 15:58:54+00:00,2020-12-17 11:00:00
43.05472,-76.108657,2020-12-17T15:59:55Z,23534.62,966236,2020-12-17 15:59:55+00:00,2020-12-17 11:00:00
43.054435,-76.104035,2020-12-17T16:00:56Z,23534.93,966236,2020-12-17 16:00:56+00:00,2020-12-17 12:00:00
43.050097,-76.103893,2020-12-17T16:01:57Z,23535.24,966236,2020-12-17 16:01:57+00:00,2020-12-17 12:00:00
43.046684,-76.101048,2020-12-17T16:02:58Z,23535.61,966236,2020-12-17 16:02:58+00:00,2020-12-17 12:00:00
43.04768,-76.091875,2020-12-17T16:03:59Z,23536.11,966236,2020-12-17 16:03:59+00:00,2020-12-17 12:00:00
43.044764,-76.084266,2020-12-17T16:05:00Z,23536.55,966236,2020-12-17 16:05:00+00:00,2020-12-17 12:00:00
43.043128,-76.085475,2020-12-17T16:06:01Z,23536.8,966236,2020-12-17 16:06:01+00:00,2020-12-17 12:00:00
43.080248,-76.146986,2020-12-17T15:51:13Z,1750.58,954050,2020-12-17 15:51:13+00:00,2020-12-17 11:00:00
43.081671,-76.146346,2020-12-17T15:53:13Z,1750.8899999999999,954050,2020-12-17 15:53:13+00:00,2020-12-17 11:00:00
43.080106,-76.145564,2020-12-17T15:55:15Z,1751.13,954050,2020-12-17 15:55:15+00:00,2020-12-17 11:00:00
43.080248,-76.143075,2020-12-17T15:57:15Z,1751.38,954050,2020-12-17 15:57:15+00:00,2020-12-17 11:00:00
43.082382,-76.146062,2020-12-17T15:59:15Z,1751.76,954050,2020-12-17 15:59:15+00:00,2020-12-17 11:00:00
43.081457,-76.146133,2020-12-17T16:01:17Z,1752.19,954050,2020-12-17 16:01:17+00:00,2020-12-17 12:00:00
43.08032,-76.143075,2020-12-17T16:03:17Z,1752.5,954050,2020-12-17 16:03:17+00:00,2020-12-17 12:00:00
43.075128,-76.153315,2020-12-17T16:05:17Z,1753.12,954050,2020-12-17 16:05:17+00:00,2020-12-17 12:00:00
42.987235,-76.139875,2020-12-17T15:51:17Z,38288.15,954287,2020-12-17 15:51:17+00:00,2020-12-17 11:00:00
42.987235,-76.139875,2020-12-17T15:51:32Z,38288.15,954287,2020-12-17 15:51:32+00:00,2020-12-17 11:00:00
42.987306,-76.139804,2020-12-17T15:51:47Z,38288.15,954287,2020-12-17 15:51:47+00:00,2020-12-17 11:00:00
42.987306,-76.139804,2020-12-17T15:52:03Z,38288.15,954287,2020-12-17 15:52:03+00:00,2020-12-17 11:00:00
42.987306,-76.139804,2020-12-17T15:52:18Z,38288.15,954287,2020-12-17 15:52:18+00:00,2020-12-17 11:00:00
42.987306,-76.139804,2020-12-17T15:52:33Z,38288.15,954287,2020-12-17 15:52:33+00:00,2020-12-17 11:00:00
42.987306,-76.139804,2020-12-17T15:52:49Z,38288.15,954287,2020-12-17 15:52:49+00:00,2020-12-17 11:00:00
42.987306,-76.139662,2020-12-17T15:53:04Z,38288.15,954287,2020-12-17 15:53:04+00:00,2020-12-17 11:00:00
42.987306,-76.139377,2020-12-17T15:53:19Z,38288.21,954287,2020-12-17 15:53:19+00:00,2020-12-17 11:00:00
42.987306,-76.138453,2020-12-17T15:53:35Z,38288.21,954287,2020-12-17 15:53:35+00:00,2020-12-17 11:00:00
42.987377,-76.137884,2020-12-17T15:53:50Z,38288.27,954287,2020-12-17 15:53:50+00:00,2020-12-17 11:00:00
42.987306,-76.1376,2020-12-17T15:54:05Z,38288.27,954287,2020-12-17 15:54:05+00:00,2020-12-17 11:00:00
42.987377,-76.137315,2020-12-17T15:54:21Z,38288.33,954287,2020-12-17 15:54:21+00:00,2020-12-17 11:00:00
42.987377,-76.137173,2020-12-17T15:54:36Z,38288.33,954287,2020-12-17 15:54:36+00:00,2020-12-17 11:00:00
42.987377,-76.137031,2020-12-17T15:54:51Z,38288.4,954287,2020-12-17 15:54:51+00:00,2020-12-17 11:00:00
42.987377,-76.136888,2020-12-17T15:55:07Z,38288.4,954287,2020-12-17 15:55:07+00:00,2020-12-17 11:00:00
42.987377,-76.136675,2020-12-17T15:55:22Z,38288.4,954287,2020-12-17 15:55:22+00:00,2020-12-17 11:00:00
42.987377,-76.136533,2020-12-17T15:55:37Z,38288.46,954287,2020-12-17 15:55:37+00:00,2020-12-17 11:00:00
42.987306,-76.136604,2020-12-17T15:55:53Z,38288.46,954287,2020-12-17 15:55:53+00:00,2020-12-17 11:00:00
42.987377,-76.136675,2020-12-17T15:56:08Z,38288.46,954287,2020-12-17 15:56:08+00:00,2020-12-17 11:00:00
42.987306,-76.136675,2020-12-17T15:56:23Z,38288.46,954287,2020-12-17 15:56:23+00:00,2020-12-17 11:00:00
42.987377,-76.136675,2020-12-17T15:56:39Z,38288.46,954287,2020-12-17 15:56:39+00:00,2020-12-17 11:00:00
42.987448,-76.136604,2020-12-17T15:56:54Z,38288.46,954287,2020-12-17 15:56:54+00:00,2020-12-17 11:00:00
42.987448,-76.136604,2020-12-17T15:57:09Z,38288.46,954287,2020-12-17 15:57:09+00:00,2020-12-17 11:00:00
42.987306,-76.136675,2020-12-17T15:57:25Z,38288.46,954287,2020-12-17 15:57:25+00:00,2020-12-17 11:00:00
42.987235,-76.136746,2020-12-17T15:57:40Z,38288.46,954287,2020-12-17 15:57:40+00:00,2020-12-17 11:00:00
42.987235,-76.136746,2020-12-17T15:57:55Z,38288.46,954287,2020-12-17 15:57:55+00:00,2020-12-17 11:00:00
42.987306,-76.136746,2020-12-17T15:58:11Z,38288.46,954287,2020-12-17 15:58:11+00:00,2020-12-17 11:00:00
42.987377,-76.136746,2020-12-17T15:58:26Z,38288.46,954287,2020-12-17 15:58:26+00:00,2020-12-17 11:00:00
42.987377,-76.136888,2020-12-17T15:58:42Z,38288.46,954287,2020-12-17 15:58:42+00:00,2020-12-17 11:00:00
42.987448,-76.137031,2020-12-17T15:58:57Z,38288.46,954287,2020-12-17 15:58:57+00:00,2020-12-17 11:00:00
42.987448,-76.137244,2020-12-17T15:59:12Z,38288.46,954287,2020-12-17 15:59:12+00:00,2020-12-17 11:00:00
42.987448,-76.137528,2020-12-17T15:59:28Z,38288.46,954287,2020-12-17 15:59:28+00:00,2020-12-17 11:00:00
42.987448,-76.137813,2020-12-17T15:59:43Z,38288.52,954287,2020-12-17 15:59:43+00:00,2020-12-17 11:00:00
42.987448,-76.138097,2020-12-17T15:59:58Z,38288.52,954287,2020-12-17 15:59:58+00:00,2020-12-17 11:00:00
42.987377,-76.138453,2020-12-17T16:00:14Z,38288.52,954287,2020-12-17 16:00:14+00:00,2020-12-17 12:00:00
42.987377,-76.138595,2020-12-17T16:00:29Z,38288.52,954287,2020-12-17 16:00:29+00:00,2020-12-17 12:00:00
42.987377,-76.138595,2020-12-17T16:00:44Z,38288.52,954287,2020-12-17 16:00:44+00:00,2020-12-17 12:00:00
42.987306,-76.138311,2020-12-17T16:01:00Z,38288.52,954287,2020-12-17 16:01:00+00:00,2020-12-17 12:00:00
42.987306,-76.137813,2020-12-17T16:01:15Z,38288.58,954287,2020-12-17 16:01:15+00:00,2020-12-17 12:00:00
42.987306,-76.137386,2020-12-17T16:01:31Z,38288.64,954287,2020-12-17 16:01:31+00:00,2020-12-17 12:00:00
42.987377,-76.136817,2020-12-17T16:01:46Z,38288.64,954287,2020-12-17 16:01:46+00:00,2020-12-17 12:00:00
42.987306,-76.136604,2020-12-17T16:02:01Z,38288.64,954287,2020-12-17 16:02:01+00:00,2020-12-17 12:00:00
42.987306,-76.136604,2020-12-17T16:02:17Z,38288.64,954287,2020-12-17 16:02:17+00:00,2020-12-17 12:00:00
42.987377,-76.136675,2020-12-17T16:02:32Z,38288.64,954287,2020-12-17 16:02:32+00:00,2020-12-17 12:00:00
42.987377,-76.136746,2020-12-17T16:02:47Z,38288.64,954287,2020-12-17 16:02:47+00:00,2020-12-17 12:00:00
42.987448,-76.137031,2020-12-17T16:03:03Z,38288.64,954287,2020-12-17 16:03:03+00:00,2020-12-17 12:00:00
42.987448,-76.137315,2020-12-17T16:03:18Z,38288.71,954287,2020-12-17 16:03:18+00:00,2020-12-17 12:00:00
42.987448,-76.137671,2020-12-17T16:03:33Z,38288.71,954287,2020-12-17 16:03:33+00:00,2020-12-17 12:00:00
42.987377,-76.138097,2020-12-17T16:03:49Z,38288.71,954287,2020-12-17 16:03:49+00:00,2020-12-17 12:00:00
42.987377,-76.138595,2020-12-17T16:04:04Z,38288.77,954287,2020-12-17 16:04:04+00:00,2020-12-17 12:00:00
42.987377,-76.139022,2020-12-17T16:04:19Z,38288.77,954287,2020-12-17 16:04:19+00:00,2020-12-17 12:00:00
42.987306,-76.139377,2020-12-17T16:04:35Z,38288.77,954287,2020-12-17 16:04:35+00:00,2020-12-17 12:00:00
42.987306,-76.139733,2020-12-17T16:04:50Z,38288.83,954287,2020-12-17 16:04:50+00:00,2020-12-17 12:00:00
42.987235,-76.139946,2020-12-17T16:05:05Z,38288.83,954287,2020-12-17 16:05:05+00:00,2020-12-17 12:00:00
42.987235,-76.140017,2020-12-17T16:05:21Z,38288.83,954287,2020-12-17 16:05:21+00:00,2020-12-17 12:00:00
42.987235,-76.139875,2020-12-17T16:05:36Z,38288.83,954287,2020-12-17 16:05:36+00:00,2020-12-17 12:00:00
42.987235,-76.139377,2020-12-17T16:05:52Z,38288.89,954287,2020-12-17 16:05:52+00:00,2020-12-17 12:00:00
43.054293,-76.170737,2020-12-17T15:51:32Z,1711.79,1110490,2020-12-17 15:51:32+00:00,2020-12-17 11:00:00
43.054293,-76.170737,2020-12-17T15:53:32Z,1711.98,1110490,2020-12-17 15:53:32+00:00,2020-12-17 11:00:00
43.054293,-76.170737,2020-12-17T15:55:32Z,1712.29,1110490,2020-12-17 15:55:32+00:00,2020-12-17 11:00:00
43.054293,-76.170737,2020-12-17T15:57:32Z,1712.73,1110490,2020-12-17 15:57:32+00:00,2020-12-17 11:00:00
43.054293,-76.170737,2020-12-17T15:59:32Z,1712.98,1110490,2020-12-17 15:59:32+00:00,2020-12-17 11:00:00
43.054293,-76.170737,2020-12-17T16:01:32Z,1713.22,1110490,2020-12-17 16:01:32+00:00,2020-12-17 12:00:00
43.054293,-76.170737,2020-12-17T16:03:32Z,1713.47,1110490,2020-12-17 16:03:32+00:00,2020-12-17 12:00:00
43.054293,-76.170737,2020-12-17T16:05:32Z,1713.6599999999999,1110490,2020-12-17 16:05:32+00:00,2020-12-17 12:00:00
43.061973,-76.104391,2020-12-17T15:52:31Z,1730.6599999999999,1110487,2020-12-17 15:52:31+00:00,2020-12-17 11:00:00
43.064462,-76.0992,2020-12-17T15:54:31Z,1731.1,1110487,2020-12-17 15:54:31+00:00,2020-12-17 11:00:00
43.063537,-76.099342,2020-12-17T15:56:31Z,1731.4099999999999,1110487,2020-12-17 15:56:31+00:00,2020-12-17 11:00:00
43.062257,-76.097137,2020-12-17T15:58:31Z,1731.6599999999999,1110487,2020-12-17 15:58:31+00:00,2020-12-17 11:00:00
43.061546,-76.097635,2020-12-17T16:00:31Z,1731.72,1110487,2020-12-17 16:00:31+00:00,2020-12-17 12:00:00
43.061546,-76.097635,2020-12-17T16:02:31Z,1731.72,1110487,2020-12-17 16:02:31+00:00,2020-12-17 12:00:00
43.061617,-76.097635,2020-12-17T16:04:31Z,1731.72,1110487,2020-12-17 16:04:31+00:00,2020-12-17 12:00:00
43.040284,-76.120248,2020-12-17T15:51:09Z,23037.96,952150,2020-12-17 15:51:09+00:00,2020-12-17 11:00:00
43.040284,-76.120248,2020-12-17T15:51:24Z,23037.96,952150,2020-12-17 15:51:24+00:00,2020-12-17 11:00:00
43.040284,-76.120177,2020-12-17T15:51:39Z,23037.96,952150,2020-12-17 15:51:39+00:00,2020-12-17 11:00:00
43.040284,-76.120177,2020-12-17T15:51:55Z,23037.96,952150,2020-12-17 15:51:55+00:00,2020-12-17 11:00:00
43.040284,-76.120177,2020-12-17T15:52:10Z,23037.96,952150,2020-12-17 15:52:10+00:00,2020-12-17 11:00:00
43.040284,-76.120248,2020-12-17T15:52:25Z,23037.96,952150,2020-12-17 15:52:25+00:00,2020-12-17 11:00:00
43.040284,-76.120248,2020-12-17T15:52:41Z,23037.96,952150,2020-12-17 15:52:41+00:00,2020-12-17 11:00:00
43.040213,-76.120533,2020-12-17T15:52:56Z,23037.96,952150,2020-12-17 15:52:56+00:00,2020-12-17 11:00:00
43.040071,-76.121528,2020-12-17T15:53:12Z,23038.02,952150,2020-12-17 15:53:12+00:00,2020-12-17 11:00:00
43.040213,-76.121742,2020-12-17T15:53:27Z,23038.02,952150,2020-12-17 15:53:27+00:00,2020-12-17 11:00:00
43.040924,-76.122382,2020-12-17T15:53:43Z,23038.02,952150,2020-12-17 15:53:43+00:00,2020-12-17 11:00:00
43.041848,-76.123235,2020-12-17T15:53:58Z,23038.08,952150,2020-12-17 15:53:58+00:00,2020-12-17 11:00:00
43.042275,-76.123235,2020-12-17T15:54:13Z,23038.14,952150,2020-12-17 15:54:13+00:00,2020-12-17 11:00:00
43.042631,-76.122666,2020-12-17T15:54:29Z,23038.27,952150,2020-12-17 15:54:29+00:00,2020-12-17 11:00:00
43.04256,-76.122097,2020-12-17T15:54:44Z,23038.33,952150,2020-12-17 15:54:44+00:00,2020-12-17 11:00:00
43.041706,-76.12096,2020-12-17T15:55:00Z,23038.33,952150,2020-12-17 15:55:00+00:00,2020-12-17 11:00:00
43.041137,-76.120604,2020-12-17T15:55:15Z,23038.39,952150,2020-12-17 15:55:15+00:00,2020-12-17 11:00:00
43.041066,-76.121173,2020-12-17T15:55:30Z,23038.39,952150,2020-12-17 15:55:30+00:00,2020-12-17 11:00:00
43.040924,-76.122097,2020-12-17T15:55:46Z,23038.46,952150,2020-12-17 15:55:46+00:00,2020-12-17 11:00:00
43.041493,-76.12288,2020-12-17T15:56:01Z,23038.46,952150,2020-12-17 15:56:01+00:00,2020-12-17 11:00:00
43.042417,-76.123804,2020-12-17T15:56:16Z,23038.58,952150,2020-12-17 15:56:16+00:00,2020-12-17 11:00:00
43.043484,-76.123662,2020-12-17T15:56:32Z,23038.7,952150,2020-12-17 15:56:32+00:00,2020-12-17 11:00:00
43.043342,-76.123093,2020-12-17T15:56:47Z,23038.77,952150,2020-12-17 15:56:47+00:00,2020-12-17 11:00:00
43.042702,-76.122595,2020-12-17T15:57:02Z,23038.77,952150,2020-12-17 15:57:02+00:00,2020-12-17 11:00:00
43.042346,-76.123377,2020-12-17T15:57:18Z,23038.89,952150,2020-12-17 15:57:18+00:00,2020-12-17 11:00:00
43.04256,-76.123875,2020-12-17T15:57:33Z,23038.89,952150,2020-12-17 15:57:33+00:00,2020-12-17 11:00:00
43.043555,-76.123591,2020-12-17T15:57:49Z,23038.95,952150,2020-12-17 15:57:49+00:00,2020-12-17 11:00:00
43.044622,-76.12352,2020-12-17T15:58:04Z,23039.08,952150,2020-12-17 15:58:04+00:00,2020-12-17 11:00:00
43.045475,-76.123377,2020-12-17T15:58:20Z,23039.08,952150,2020-12-17 15:58:20+00:00,2020-12-17 11:00:00
43.045475,-76.122524,2020-12-17T15:58:35Z,23039.2,952150,2020-12-17 15:58:35+00:00,2020-12-17 11:00:00
43.044835,-76.122382,2020-12-17T15:58:50Z,23039.2,952150,2020-12-17 15:58:50+00:00,2020-12-17 11:00:00
43.043982,-76.122026,2020-12-17T15:59:06Z,23039.26,952150,2020-12-17 15:59:06+00:00,2020-12-17 11:00:00
43.042844,-76.121955,2020-12-17T15:59:21Z,23039.26,952150,2020-12-17 15:59:21+00:00,2020-12-17 11:00:00
43.042702,-76.121884,2020-12-17T15:59:36Z,23039.33,952150,2020-12-17 15:59:36+00:00,2020-12-17 11:00:00
43.04256,-76.122026,2020-12-17T15:59:52Z,23039.39,952150,2020-12-17 15:59:52+00:00,2020-12-17 11:00:00
43.043342,-76.123093,2020-12-17T16:00:07Z,23039.51,952150,2020-12-17 16:00:07+00:00,2020-12-17 12:00:00
43.044337,-76.124515,2020-12-17T16:00:22Z,23039.51,952150,2020-12-17 16:00:22+00:00,2020-12-17 12:00:00
43.045191,-76.125368,2020-12-17T16:00:38Z,23039.57,952150,2020-12-17 16:00:38+00:00,2020-12-17 12:00:00
43.045333,-76.125155,2020-12-17T16:00:53Z,23039.64,952150,2020-12-17 16:00:53+00:00,2020-12-17 12:00:00
43.045333,-76.125013,2020-12-17T16:01:09Z,23039.64,952150,2020-12-17 16:01:09+00:00,2020-12-17 12:00:00
43.045333,-76.124942,2020-12-17T16:01:24Z,23039.64,952150,2020-12-17 16:01:24+00:00,2020-12-17 12:00:00
43.045404,-76.124871,2020-12-17T16:01:39Z,23039.64,952150,2020-12-17 16:01:39+00:00,2020-12-17 12:00:00
43.045404,-76.1248,2020-12-17T16:01:55Z,23039.64,952150,2020-12-17 16:01:55+00:00,2020-12-17 12:00:00
43.045404,-76.123804,2020-12-17T16:02:10Z,23039.7,952150,2020-12-17 16:02:10+00:00,2020-12-17 12:00:00
43.045404,-76.123662,2020-12-17T16:02:25Z,23039.7,952150,2020-12-17 16:02:25+00:00,2020-12-17 12:00:00
43.045404,-76.123591,2020-12-17T16:02:41Z,23039.7,952150,2020-12-17 16:02:41+00:00,2020-12-17 12:00:00
43.044764,-76.12352,2020-12-17T16:02:56Z,23039.7,952150,2020-12-17 16:02:56+00:00,2020-12-17 12:00:00
43.04384,-76.12352,2020-12-17T16:03:11Z,23039.88,952150,2020-12-17 16:03:11+00:00,2020-12-17 12:00:00
